Datum,Uhrzeit,Druck (bar),Heizöl (Liter),IST Rücklauf (°C),IST Vorlauf (°C)
2020-01-15,02:15:00,1.3770,1093.9120,41.0250,43.7100
2020-01-15,02:16:00,1.4670,1092.4910,40.0850,47.5560
2020-01-15,02:17:00,1.4500,1092.9020,39.0300,49.9190
2020-01-15,02:18:00,1.4000,1092.8650,39.2550,48.3470
2020-01-15,02:19:00,1.3510,1092.8090,40.0920,45.4020
2020-01-15,02:20:00,1.2990,1092.8090,41.0080,43.5420
2020-01-15,02:21:00,1.3400,1091.1820,41.1570,42.7190
2020-01-15,02:22:00,1.4260,1091.8180,40.5150,46.1050
2020-01-15,02:23:00,1.4630,1092.6780,39.4180,49.5040
2020-01-15,02:24:00,1.4190,1091.2570,38.9810,49.3940
2020-01-15,02:25:00,1.3730,1092.6410,39.6920,46.7210
2020-01-15,02:26:00,1.3200,1092.6780,40.6460,44.1300
2020-01-15,02:27:00,1.3080,1092.7710,41.2350,42.9660
2020-01-15,02:28:00,1.3830,1091.4440,40.8710,44.1820
2020-01-15,02:29:00,1.4760,1091.5000,39.8820,48.1460
2020-01-15,02:30:00,1.4320,1090.2100,38.8910,49.8770
2020-01-15,02:31:00,1.3910,1092.1360,39.3310,47.8800
2020-01-15,02:32:00,1.3380,1092.8090,40.1920,44.9700
2020-01-15,02:33:00,1.2900,1092.6780,41.0710,43.3120
2020-01-15,02:34:00,1.3480,1090.1160,41.1420,42.9630
2020-01-15,02:35:00,1.4360,1091.1260,40.3610,46.6210
2020-01-15,02:36:00,1.4510,1090.1720,39.2280,49.7970
2020-01-15,02:37:00,1.4060,1090.0790,39.0690,49.0860
2020-01-15,02:38:00,1.3570,1090.1160,39.8190,46.0270
2020-01-15,02:39:00,1.3060,1091.4060,40.8170,43.7690
2020-01-15,02:40:00,1.3190,1090.0790,41.1880,42.8610
2020-01-15,02:41:00,1.3980,1090.2660,40.7150,45.1120
2020-01-15,02:42:00,1.4640,1090.1720,39.7190,48.8200
2020-01-15,02:43:00,1.4210,1090.2660,38.9160,49.7110
2020-01-15,02:44:00,1.3740,1090.0790,39.4990,47.2040
2020-01-15,02:45:00,1.3230,1090.2660,40.4730,44.5310
2020-01-15,02:46:00,1.2860,1090.1720,41.1810,43.0830
2020-01-15,02:47:00,1.3590,1090.1720,41.0520,43.4610
2020-01-15,02:48:00,1.4480,1088.9380,40.1440,47.3140
2020-01-15,02:49:00,1.4380,1088.9750,39.0860,49.8680
2020-01-15,02:50:00,1.3940,1088.9380,39.1650,48.5690
2020-01-15,02:51:00,1.3430,1088.8820,40.0610,45.5540
2020-01-15,02:52:00,1.2910,1090.3030,40.9470,43.5470
2020-01-15,02:53:00,1.3230,1090.0790,41.1880,42.7970
2020-01-15,02:54:00,1.4050,1089.1250,40.5410,45.7780
2020-01-15,02:55:00,1.4520,1090.1160,39.4650,49.2450
2020-01-15,02:56:00,1.4060,1088.9380,38.9720,49.4380
2020-01-15,02:57:00,1.3610,1089.0310,39.6020,46.6840
2020-01-15,02:58:00,1.3120,1088.8070,40.6290,44.2350
2020-01-15,02:59:00,1.2930,1088.9380,41.1860,42.9340
2020-01-15,03:00:00,1.3710,1087.5730,40.8880,44.1570
2020-01-15,03:01:00,1.4600,1089.1250,39.9040,48.0320
2020-01-15,03:02:00,1.4260,1088.8820,38.9910,49.8770
2020-01-15,03:03:00,1.3790,1088.8820,39.2720,47.9050
2020-01-15,03:04:00,1.3300,1088.7510,40.2340,45.0560
2020-01-15,03:05:00,1.2810,1088.9750,41.0910,43.3540
2020-01-15,03:06:00,1.3330,1086.2830,41.1710,42.8240
2020-01-15,03:07:00,1.4180,1086.3390,40.4190,46.4010
2020-01-15,03:08:00,1.4440,1087.5730,39.2960,49.7870
2020-01-15,03:09:00,1.3960,1087.7410,39.0400,49.1840
2020-01-15,03:10:00,1.3500,1087.3860,39.8070,46.2790
2020-01-15,03:11:00,1.2990,1088.9380,40.8120,43.9550
2020-01-15,03:12:00,1.3000,1087.7410,41.2840,42.9320
2020-01-15,03:13:00,1.3730,1086.4700,40.8760,44.6160
2020-01-15,03:14:00,1.4530,1087.5730,39.8210,48.4660
2020-01-15,03:15:00,1.4140,1087.7410,38.9550,49.9360
2020-01-15,03:16:00,1.3690,1087.4230,39.3990,47.5560
2020-01-15,03:17:00,1.3180,1087.5730,40.3120,44.8090
2020-01-15,03:18:00,1.2700,1087.6100,41.0960,43.2100
2020-01-15,03:19:00,1.3370,1087.7410,41.1270,43.1780
2020-01-15,03:20:00,1.4230,1086.2830,40.2530,46.9090
2020-01-15,03:21:00,1.4330,1086.3390,39.1670,49.9800
2020-01-15,03:22:00,1.3860,1086.3390,39.1350,48.8740
2020-01-15,03:23:00,1.3390,1086.4320,39.9360,45.9440
2020-01-15,03:24:00,1.2900,1087.7410,40.9370,43.8470
2020-01-15,03:25:00,1.3030,1085.1420,41.2420,42.8580
2020-01-15,03:26:00,1.3820,1085.0110,40.6760,45.2700
2020-01-15,03:27:00,1.4460,1086.3760,39.6090,48.8400
2020-01-15,03:28:00,1.4020,1086.4320,38.9230,49.6330
2020-01-15,03:29:00,1.3570,1086.3390,39.5310,47.1970
2020-01-15,03:30:00,1.3060,1086.4700,40.4730,44.6210
2020-01-15,03:31:00,1.2720,1086.6940,41.2060,43.0850
2020-01-15,03:32:00,1.3410,1085.0110,41.0270,43.5270
2020-01-15,03:33:00,1.4310,1085.1420,40.1360,47.2920
2020-01-15,03:34:00,1.4220,1086.4320,39.0770,49.8850
2020-01-15,03:35:00,1.3780,1085.1420,39.2260,48.6450
2020-01-15,03:36:00,1.3310,1085.0480,40.0430,45.6370
2020-01-15,03:37:00,1.2820,1085.0110,40.9420,43.6370
2020-01-15,03:38:00,1.3060,1086.5630,41.2590,42.7660
2020-01-15,03:39:00,1.3860,1085.0480,40.6610,45.6030
2020-01-15,03:40:00,1.4370,1085.1420,39.5480,49.2700
2020-01-15,03:41:00,1.3930,1084.9170,38.9450,49.6890
2020-01-15,03:42:00,1.3470,1083.7390,39.6140,46.9090
2020-01-15,03:43:00,1.3000,1084.9740,40.6050,44.3040
2020-01-15,03:44:00,1.2760,1084.9740,41.2320,43.0340
2020-01-15,03:45:00,1.3450,1083.8700,40.9420,43.8370
2020-01-15,03:46:00,1.4350,1084.6930,40.0090,47.7290
2020-01-15,03:47:00,1.4090,1085.0110,39.0160,49.9970
2020-01-15,03:48:00,1.3650,1083.7390,39.2740,48.1930
2020-01-15,03:49:00,1.3190,1083.9640,40.1750,45.3360
2020-01-15,03:50:00,1.2690,1085.2910,41.0590,43.4270
2020-01-15,03:51:00,1.3120,1085.0110,41.1930,42.7580
2020-01-15,03:52:00,1.3920,1082.5430,40.4850,46.1130
2020-01-15,03:53:00,1.4270,1083.8140,39.3600,49.5140
2020-01-15,03:54:00,1.3820,1083.8700,38.9960,49.2840
2020-01-15,03:55:00,1.3340,1082.5050,39.6850,46.4740
2020-01-15,03:56:00,1.2900,1082.4490,40.6540,44.0160
2020-01-15,03:57:00,1.2820,1085.0110,41.2400,42.8880
2020-01-15,03:58:00,1.3530,1082.5050,40.8980,44.3920
2020-01-15,03:59:00,1.4400,1081.3080,39.8730,48.3610
2020-01-15,04:00:00,1.3950,1082.4120,38.9230,49.8650
2020-01-15,04:01:00,1.3520,1083.6460,39.3770,47.6580
2020-01-15,04:02:00,1.3030,1082.5430,40.3020,44.9380
2020-01-15,04:03:00,1.2590,1082.4490,41.0860,43.2340
2020-01-15,04:04:00,1.3170,1080.3550,41.1320,43.0440
2020-01-15,04:05:00,1.4010,1081.1210,40.3270,46.7300
2020-01-15,04:06:00,1.4130,1081.3640,39.2300,49.8380
2020-01-15,04:07:00,1.3660,1081.4020,39.0990,48.8720
2020-01-15,04:08:00,1.3220,1081.1210,39.8430,45.9690
2020-01-15,04:09:00,1.2740,1081.2710,40.8420,43.8250
2020-01-15,04:10:00,1.2860,1081.3640,41.2320,42.7950
2020-01-15,04:11:00,1.3630,1081.2150,40.7590,45.1580
2020-01-15,04:12:00,1.4300,1080.2990,39.5970,48.9370
2020-01-15,04:13:00,1.3860,1079.8500,38.9520,49.8510
2020-01-15,04:14:00,1.3410,1080.2610,39.5060,47.3240
2020-01-15,04:15:00,1.2940,1080.0370,40.4900,44.5940
2020-01-15,04:16:00,1.2580,1079.8500,41.1620,43.1980
2020-01-15,04:18:00,1.4110,1080.1680,40.1610,47.2530
2020-01-15,04:19:00,1.4050,1080.1680,39.0890,49.9510
2020-01-15,04:20:00,1.3610,1080.2990,39.1010,48.6490
2020-01-15,04:21:00,1.3140,1080.2610,39.9580,45.7320
2020-01-15,04:22:00,1.2660,1079.9810,40.9570,43.6760
2020-01-15,04:23:00,1.2870,1079.9430,41.2420,42.7510
2020-01-15,04:24:00,1.3680,1080.1300,40.6900,45.4680
2020-01-15,04:25:00,1.4150,1078.5780,39.6090,49.0910
2020-01-15,04:26:00,1.3750,1078.8030,38.9400,49.7040
2020-01-15,04:27:00,1.3310,1080.0370,39.6060,47.0060
2020-01-15,04:28:00,1.2840,1079.9810,40.5270,44.3720
2020-01-15,04:29:00,1.2580,1080.0370,41.1620,42.9950
2020-01-15,04:30:00,1.3250,1078.8030,41.0050,43.6960
2020-01-15,04:31:00,1.4120,1080.0740,40.0410,47.5390
2020-01-15,04:32:00,1.3920,1078.8960,39.0230,49.9340
2020-01-15,04:33:00,1.3490,1078.6160,39.1960,48.2910
2020-01-15,04:34:00,1.3010,1078.7090,40.1240,45.3950
2020-01-15,04:35:00,1.2550,1078.8030,40.9960,43.4880
2020-01-15,04:36:00,1.2900,1077.3810,41.2200,42.7240
2020-01-15,04:37:00,1.3710,1077.9420,40.5370,46.0100
2020-01-15,04:38:00,1.4120,1080.0370,39.4330,49.5090
2020-01-15,04:39:00,1.3690,1078.6720,38.9670,49.5840
2020-01-15,04:40:00,1.3230,1078.5780,39.6260,46.6380
2020-01-15,04:41:00,1.2760,1078.8030,40.6900,44.1740
2020-01-15,04:42:00,1.2600,1080.1300,41.2450,43.0000
2020-01-15,04:43:00,1.3330,1078.8030,40.9710,44.0350
2020-01-15,04:44:00,1.4170,1078.8030,39.9580,47.9580
2020-01-15,04:45:00,1.3860,1078.8400,38.9790,49.9040
2020-01-15,04:46:00,1.3440,1078.8030,39.3160,47.9880
2020-01-15,04:47:00,1.2960,1078.7460,40.2050,45.1390
2020-01-15,04:48:00,1.2510,1078.8030,41.0130,43.3930
2020-01-15,04:49:00,1.2960,1077.3440,41.2060,42.8050
2020-01-15,04:50:00,1.3750,1077.4750,40.4630,46.4160
2020-01-15,04:51:00,1.3980,1077.1940,39.3330,49.7070
2020-01-15,04:52:00,1.3550,1076.1100,39.0130,49.1450
2020-01-15,04:53:00,1.3100,1076.0160,39.7430,46.2030
2020-01-15,04:54:00,1.2600,1077.1570,40.7170,43.9130
2020-01-15,04:55:00,1.2650,1077.3810,41.1590,42.8830
2020-01-15,04:56:00,1.3370,1078.7090,40.8050,44.7430
2020-01-15,04:57:00,1.4130,1076.0540,39.6990,48.5860
2020-01-15,04:58:00,1.3720,1076.0160,38.9350,49.7460
2020-01-15,04:59:00,1.3270,1078.6160,39.4090,47.5410
2020-01-15,05:00:00,1.2820,1077.1940,40.3710,44.7700
2020-01-15,05:01:00,1.2390,1076.8760,41.0830,43.2220
2020-01-15,05:02:00,1.3040,1076.0540,41.0790,43.1420
2020-01-15,05:03:00,1.3870,1076.1100,40.2340,47.0940
2020-01-15,05:04:00,1.3860,1076.1100,39.1890,49.9310
2020-01-15,05:05:00,1.3430,1076.0160,39.1550,48.8590
2020-01-15,05:06:00,1.3050,1074.7820,39.9580,45.9130
2020-01-15,05:07:00,1.2620,1074.8380,40.9610,43.7860
2020-01-15,05:08:00,1.2780,1076.1100,41.2640,42.7850
2020-01-15,05:09:00,1.3500,1073.5100,40.7270,45.3850
2020-01-15,05:10:00,1.4060,1073.5480,39.6260,49.0690
2020-01-15,05:11:00,1.3670,1076.0540,38.9840,49.6040
2020-01-15,05:12:00,1.3210,1074.6510,39.5670,47.1550
2020-01-15,05:13:00,1.2780,1074.8380,40.5510,44.4140
2020-01-15,05:14:00,1.2480,1074.8380,41.1490,43.0320
2020-01-15,05:15:00,1.3140,1073.5100,40.9980,43.6790
2020-01-15,05:16:00,1.3980,1074.6510,40.0310,47.5530
2020-01-15,05:17:00,1.3800,1073.4540,39.0600,49.9900
2020-01-15,05:18:00,1.3370,1075.6050,39.2870,48.4830
2020-01-15,05:19:00,1.2940,1073.5480,40.1170,45.3850
2020-01-15,05:20:00,1.2460,1073.4540,41.0080,43.5320
2020-01-15,05:21:00,1.2800,1073.6040,41.2810,42.7920
2020-01-15,05:22:00,1.3560,1073.5100,40.6030,45.8520
2020-01-15,05:23:00,1.3960,1073.6040,39.4820,49.4670
2020-01-15,05:24:00,1.3500,1073.5480,39.0160,49.4600
2020-01-15,05:25:00,1.3100,1073.6040,39.6850,46.7350
2020-01-15,05:26:00,1.2640,1072.2200,40.6680,44.1790
2020-01-15,05:27:00,1.2470,1072.0890,41.2150,43.0390
2020-01-15,05:28:00,1.3130,1072.9120,40.9150,43.9990
2020-01-15,05:29:00,1.3990,1072.1270,39.9800,47.8970
2020-01-15,05:30:00,1.3670,1072.3700,38.9860,49.9680
2020-01-15,05:31:00,1.3290,1072.2760,39.2990,48.1390
2020-01-15,05:32:00,1.2790,1072.2200,40.2000,45.1950
2020-01-15,05:33:00,1.2370,1072.2760,41.0490,43.4270
2020-01-15,05:34:00,1.2790,1072.5380,41.2030,42.7510
2020-01-15,05:35:00,1.3610,1070.9490,40.4370,46.1930
2020-01-15,05:36:00,1.3920,1072.0890,39.3670,49.6700
2020-01-15,05:37:00,1.3480,1072.3140,39.0380,49.3500
2020-01-15,05:38:00,1.3050,1070.9490,39.7240,46.4200
2020-01-15,05:39:00,1.2610,1072.3700,40.7710,44.0670
2020-01-15,05:40:00,1.2180,1072.3700,41.2890,42.8750
2020-01-15,05:41:00,1.1850,1072.5010,40.9420,42.3480
2020-01-15,05:42:00,1.1550,1073.5480,39.8920,42.0530
2020-01-15,05:43:00,1.1280,1073.2300,38.7930,41.6160
2020-01-15,05:44:00,1.1080,1073.6040,38.0270,40.9830
2020-01-15,05:45:00,1.0870,1071.9960,37.4900,40.2440
2020-01-15,05:46:00,1.0670,1072.1270,37.0600,39.4180
2020-01-15,05:47:00,1.0530,1072.4630,36.5500,38.7570
2020-01-15,05:48:00,1.0370,1072.1830,36.0030,38.2290
2020-01-15,05:49:00,1.0200,1070.7620,35.4880,37.6920
2020-01-15,05:50:00,1.0070,1070.9110,34.9870,37.2040
2020-01-15,05:51:00,0.9930,1071.9580,34.4330,36.6230
2020-01-15,05:52:00,0.9820,1072.2760,34.0300,36.0830
2020-01-15,05:53:00,0.9700,1070.6680,33.5520,35.4900
2020-01-15,05:54:00,0.9610,1072.2200,33.1120,34.9650
2020-01-15,05:55:00,0.9500,1072.1830,32.6750,34.5190
2020-01-15,05:56:00,0.9430,1072.3700,32.2850,34.1400
2020-01-15,05:57:00,0.9300,1070.7620,31.8160,33.6080
2020-01-15,05:58:00,0.9200,1072.3140,31.4770,33.1980
2020-01-15,05:59:00,0.9120,1073.7350,31.0930,32.7630
2020-01-15,06:00:00,0.9050,1072.2200,30.6950,32.3430
2020-01-15,06:01:00,0.8970,1072.1830,30.3220,31.9530
2020-01-15,06:02:00,0.8890,1072.5940,30.0090,31.5420
2020-01-15,06:03:00,0.8840,1073.4170,29.6310,31.1930
2020-01-15,06:04:00,0.8740,1073.5100,29.3720,30.8490
2020-01-15,06:05:00,0.8740,1073.4540,29.0200,30.5390
2020-01-15,06:06:00,0.8670,1072.3700,28.7540,30.1530
2020-01-15,06:07:00,0.8630,1073.6040,28.4540,29.8430
2020-01-15,06:08:00,0.8580,1073.5480,28.1660,29.5310
2020-01-15,06:09:00,0.8520,1072.4630,27.8630,29.1940
2020-01-15,06:10:00,0.8470,1073.6410,27.5830,28.8760
2020-01-15,06:11:00,0.8420,1073.4540,27.3530,28.5690
2020-01-15,06:12:00,0.8380,1072.4630,27.0670,28.3420
2020-01-15,06:13:00,0.8340,1073.4170,26.8130,28.0340
2020-01-15,06:14:00,0.8280,1072.1830,26.5770,27.8140
2020-01-15,06:15:00,0.8260,1072.2760,26.3860,27.5410
2020-01-15,06:16:00,0.8180,1073.5100,26.1320,27.2530
2020-01-15,06:17:00,0.8160,1073.3610,25.9050,27.0970
2020-01-15,06:18:00,0.8120,1072.3140,25.7120,26.7910
2020-01-15,06:19:00,0.8070,1072.3140,25.4950,26.5600
2020-01-15,06:20:00,0.8080,1072.2760,25.2800,26.3110
2020-01-15,06:21:00,0.8040,1073.4540,25.1260,26.1400
2020-01-15,06:22:00,0.8030,1072.2760,24.9160,25.9350
2020-01-15,06:23:00,0.7980,1072.3700,24.7530,25.7100
2020-01-15,06:24:00,0.7940,1072.3700,24.5480,25.5020
2020-01-15,06:25:00,0.7920,1072.2760,24.3990,25.3190
2020-01-15,06:26:00,0.7890,1072.6880,24.2180,25.2140
2020-01-15,06:27:00,0.7860,1072.3700,24.0030,24.9700
2020-01-15,06:28:00,0.7840,1072.2200,23.8760,24.7580
2020-01-15,06:29:00,0.7820,1072.4070,23.7250,24.6410
2020-01-15,06:30:00,0.7820,1073.5480,23.5130,24.4110
2020-01-15,06:31:00,0.7800,1072.0520,23.3690,24.2550
2020-01-15,06:32:00,0.7760,1070.8180,23.1880,24.0720
2020-01-15,06:33:00,0.7730,1073.5100,23.0630,23.9280
2020-01-15,06:34:00,0.7700,1073.4170,22.9050,23.7470
2020-01-15,06:35:00,0.7680,1072.3700,22.7340,23.5810
2020-01-15,06:36:00,0.7660,1072.4630,22.6260,23.4440
2020-01-15,06:37:00,0.7630,1073.7720,22.4780,23.2950
2020-01-15,06:38:00,0.7620,1072.3700,22.3380,23.1390
2020-01-15,06:39:00,0.7560,1072.3700,22.2020,23.0540
2020-01-15,06:40:00,0.7570,1073.7350,22.0820,22.8850
2020-01-15,06:41:00,0.7560,1072.3140,21.9750,22.7360
2020-01-15,06:42:00,0.7540,1073.5480,21.8210,22.5780
2020-01-15,06:43:00,0.7520,1070.9860,21.6990,22.4730
2020-01-15,06:44:00,0.7490,1072.5010,21.5840,22.3600
2020-01-15,06:45:00,0.7490,1072.3140,21.5080,22.2480
2020-01-15,06:46:00,0.7490,1072.3140,21.3300,22.1210
2020-01-15,06:47:00,0.7460,1072.1830,21.2500,21.9770
2020-01-15,06:48:00,0.7450,1072.8190,21.1400,21.8920
2020-01-15,06:50:00,0.7470,1073.6040,20.9470,21.6870
2020-01-15,06:51:00,0.7480,1073.4540,20.8860,21.5670
2020-01-15,06:52:00,0.7410,1073.6410,20.8000,21.4810
2020-01-15,06:53:00,0.7370,1073.6790,20.7050,21.3980
2020-01-15,06:54:00,0.7970,1072.3700,20.6100,21.8480
2020-01-15,06:55:00,0.7810,1072.4070,20.4900,25.0090
2020-01-15,06:56:00,0.7760,1072.2200,20.4680,24.7110
2020-01-15,06:57:00,0.8380,1072.4630,21.2320,24.2260
2020-01-15,06:58:00,0.8870,1071.0420,21.6620,27.6800
2020-01-15,06:59:00,0.9300,1071.1360,22.2330,31.2030
2020-01-15,07:00:00,0.9760,1072.3700,23.2540,33.6760
2020-01-15,07:01:00,1.0140,1069.8080,24.4180,35.7810
2020-01-15,07:02:00,1.0470,1070.9490,26.1300,37.3260
2020-01-15,07:03:00,1.0880,1069.8450,28.1000,38.9030
2020-01-15,07:04:00,1.1230,1068.4430,29.9650,40.7150
2020-01-15,07:05:00,1.1630,1069.7140,31.6450,42.3630
2020-01-15,07:06:00,1.2130,1069.8080,33.1660,44.2300
2020-01-15,07:07:00,1.2630,1068.6110,34.6090,45.8980
2020-01-15,07:08:00,1.3280,1069.8450,35.9660,47.3770
2020-01-15,07:09:00,1.3970,1067.3020,37.3990,49.0230
2020-01-15,07:10:00,1.4870,1068.5740,38.7790,50.4370
2020-01-15,07:11:00,1.5840,1067.1520,40.1090,51.9670
2020-01-15,07:12:00,1.6840,1067.2460,41.3860,53.2610
2020-01-15,07:13:00,1.7910,1068.4800,42.5900,54.5410
2020-01-15,07:14:00,1.9020,1067.1520,43.7590,55.9910
2020-01-15,07:15:00,2.0130,1066.3860,44.9240,57.2290
2020-01-15,07:16:00,2.1230,1067.2090,46.1490,58.4200
2020-01-15,07:17:00,2.2310,1066.0680,47.2090,59.5550
2020-01-15,07:18:00,2.3330,1065.8430,48.2370,60.7610
2020-01-15,07:19:00,2.4130,1065.8430,49.3060,61.9160
2020-01-15,07:20:00,2.4320,1065.6940,50.2340,62.9240
2020-01-15,07:21:00,2.4470,1064.7030,51.1740,63.9840
2020-01-15,07:22:00,2.4550,1063.3750,52.0820,64.9140
2020-01-15,07:23:00,2.4710,1063.0950,52.9390,65.9150
2020-01-15,07:24:00,2.4810,1064.7030,53.8200,66.8600
2020-01-15,07:25:00,2.4960,1061.9160,54.6820,67.7680
2020-01-15,07:26:00,2.5030,1063.3750,55.5170,68.7030
2020-01-15,07:27:00,2.5230,1062.4960,56.1660,69.5310
2020-01-15,07:28:00,2.5320,1061.9540,56.9550,70.3170
2020-01-15,07:29:00,2.5460,1061.3180,57.6530,71.0350
2020-01-15,07:30:00,2.5590,1061.9540,58.2950,71.8450
2020-01-15,07:31:00,2.5550,1060.7760,59.0450,72.2240
2020-01-15,07:32:00,2.5440,1060.5330,59.6890,69.6500
2020-01-15,07:33:00,2.5240,1062.1410,60.2360,66.1710
2020-01-15,07:34:00,2.5320,1060.6260,60.2120,64.4770
2020-01-15,07:35:00,2.5360,1060.6260,59.4310,67.4560
2020-01-15,07:36:00,2.5480,1060.6260,58.9060,70.2410
2020-01-15,07:37:00,2.5680,1059.4480,58.1710,71.9770
2020-01-15,07:38:00,2.5510,1060.7200,58.2810,72.1670
2020-01-15,07:39:00,2.5430,1059.3920,59.2500,68.9130
2020-01-15,07:40:00,2.5310,1059.5420,60.4610,65.3750
2020-01-15,07:41:00,2.5360,1060.6820,60.7220,64.6280
2020-01-15,07:42:00,2.5440,1061.9540,59.9680,68.1780
2020-01-15,07:43:00,2.5600,1059.3920,58.6200,70.9590
2020-01-15,07:44:00,2.5640,1059.4850,58.0390,72.4750
2020-01-15,07:45:00,2.5580,1059.2610,58.9160,71.2710
2020-01-15,07:46:00,2.5410,1059.3920,60.8100,67.4020
2020-01-15,07:47:00,2.5460,1059.2980,61.9360,64.8850
2020-01-15,07:48:00,2.5520,1059.4480,61.7450,66.5640
2020-01-15,07:49:00,2.5660,1056.8860,60.7470,70.2510
2020-01-15,07:50:00,2.5750,1058.1200,59.5820,72.5680
2020-01-15,07:51:00,2.5670,1059.2980,59.7460,72.2160
2020-01-15,07:52:00,2.5500,1059.3920,60.5220,68.8080
2020-01-15,07:53:00,2.5470,1058.0270,61.8620,65.7760
2020-01-15,07:54:00,2.5490,1059.5420,62.0580,65.5170
2020-01-15,07:55:00,2.5620,1057.9330,61.3570,69.3010
2020-01-15,07:56:00,2.5820,1059.3920,60.0650,72.0720
2020-01-15,07:57:00,2.5690,1058.2510,59.7260,72.6920
2020-01-15,07:58:00,2.5630,1058.1580,60.3170,69.7750
2020-01-15,07:59:00,2.5420,1057.9890,61.5940,66.4060
2020-01-15,08:00:00,2.5540,1058.2140,62.1160,64.9900
2020-01-15,08:01:00,2.5650,1056.8860,61.5230,68.1950
2020-01-15,08:02:00,2.5740,1058.2140,60.3560,71.4370
2020-01-15,08:03:00,2.5740,1056.7550,59.6770,72.9290
2020-01-15,08:04:00,2.5590,1056.8860,60.0090,70.9830
2020-01-15,08:05:00,2.5510,1055.5210,61.1760,67.3260
2020-01-15,08:06:00,2.5480,1056.8490,62.1630,65.0120
2020-01-15,08:07:00,2.5540,1056.4370,61.8620,67.0040
2020-01-15,08:08:00,2.5640,1056.7930,60.7780,70.6150
2020-01-15,08:09:00,2.5520,1055.5210,59.6630,71.2280
2020-01-15,08:10:00,2.5390,1055.5210,59.9040,68.4420
2020-01-15,08:11:00,2.5280,1055.5580,60.5710,65.5680
2020-01-15,08:12:00,2.5130,1055.7830,60.9350,63.6660
2020-01-15,08:13:00,2.4980,1055.6150,60.5100,62.6870
2020-01-15,08:14:00,2.4640,1055.6520,59.3310,62.1310
2020-01-15,08:15:00,2.3820,1055.6150,57.9760,61.4520
2020-01-15,08:16:00,2.4330,1055.4650,56.8530,61.1760
2020-01-15,08:17:00,2.4910,1055.3710,55.8590,63.7890
2020-01-15,08:18:00,2.5080,1055.3340,55.1680,66.4550
2020-01-15,08:19:00,2.5200,1053.0530,55.3340,68.1170
2020-01-15,08:20:00,2.5380,1053.0900,56.0960,69.2260
2020-01-15,08:21:00,2.5530,1052.8280,57.2820,69.9430
2020-01-15,08:22:00,2.5660,1052.8280,58.6080,70.7880
2020-01-15,08:23:00,2.5840,1052.1360,59.7870,71.7940
2020-01-15,08:24:00,2.5850,1052.9590,60.7690,72.6040
2020-01-15,08:25:00,2.5760,1052.2300,61.5960,70.4660
2020-01-15,08:26:00,2.5630,1053.0150,62.3750,67.4430
2020-01-15,08:27:00,2.5590,1053.0150,62.7440,65.7270
2020-01-15,08:28:00,2.5730,1052.8660,61.9750,67.6900
2020-01-15,08:29:00,2.5850,1052.9220,60.9860,71.1860
2020-01-15,08:30:00,2.5860,1051.5940,60.0410,73.1290
2020-01-15,08:31:00,2.5780,1051.8750,60.3800,71.3910
2020-01-15,08:32:00,2.5600,1051.5940,61.2910,67.7240
2020-01-15,08:33:00,2.5550,1052.7720,62.2410,65.3290
2020-01-15,08:34:00,2.5690,1051.4070,62.1280,66.7230
2020-01-15,08:35:00,2.5840,1052.9590,61.0980,70.2880
2020-01-15,08:36:00,2.5880,1051.7250,59.9020,72.6390
2020-01-15,08:37:00,2.5790,1051.3700,60.0140,72.3800
2020-01-15,08:38:00,2.5650,1050.3600,60.7340,68.7230
2020-01-15,08:39:00,2.5570,1051.4630,62.0600,65.7290
2020-01-15,08:40:00,2.5680,1050.4910,62.2160,65.6490
2020-01-15,08:41:00,2.5760,1050.3600,61.4180,69.3280
2020-01-15,08:42:00,2.5870,1049.3130,60.1190,72.0260
2020-01-15,08:43:00,2.5840,1048.9950,59.8330,72.8290
2020-01-15,08:44:00,2.5680,1048.9950,60.4240,69.9090
2020-01-15,08:45:00,2.5530,1049.0320,61.7060,66.5250
2020-01-15,08:46:00,2.5600,1049.1260,62.2850,65.0120
2020-01-15,08:47:00,2.5760,1049.7610,61.7350,68.1540
2020-01-15,08:48:00,2.5880,1050.4910,60.4410,71.3670
2020-01-15,08:49:00,2.5830,1049.7240,59.7750,72.9980
2020-01-15,08:50:00,2.5720,1049.2190,60.1310,70.9570
2020-01-15,08:51:00,2.5600,1048.9950,61.3030,67.2650
2020-01-15,08:52:00,2.5530,1049.0880,62.2460,65.1000
2020-01-15,08:53:00,2.5710,1048.9010,61.9310,67.0530
2020-01-15,08:54:00,2.5810,1049.1630,60.9150,70.5730
2020-01-15,08:55:00,2.5820,1048.9390,59.8430,72.8320
2020-01-15,08:56:00,2.5720,1048.9010,60.0260,71.8870
2020-01-15,08:57:00,2.5590,1049.1260,60.8950,68.3100
2020-01-15,08:58:00,2.5530,1048.7520,62.0430,65.5850
2020-01-15,08:59:00,2.5630,1049.0320,62.1600,66.1490
2020-01-15,09:00:00,2.5760,1047.8910,61.2740,69.7410
2020-01-15,09:01:00,2.5830,1047.6670,59.9650,72.4460
2020-01-15,09:02:00,2.5760,1047.7980,59.9340,72.6190
2020-01-15,09:03:00,2.5630,1046.3950,60.5930,69.3040
2020-01-15,09:04:00,2.5500,1046.5260,61.7430,66.1250
2020-01-15,09:05:00,2.5590,1047.5360,62.2430,65.1970
2020-01-15,09:06:00,2.5720,1046.5260,61.6300,68.7200
